Category,name,price,link
men,Mens Care Health Power Capsule For Men \ Stay Active Al...,193,https://www.flipkart.com/inlazer-mens-care-health-power-capsule-men-stay-active-all-day-effective/p/itmea1c001748c0d?pid=AYDH2P6EQNJJGTCF&lid=LSTAYDH2P6EQNJJGTCFGP4CRU&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_20&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDH2P6EQNJJGTCF.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Man Care Wellness Energy Capsule For Men ; Excellent Re...,1564,https://www.flipkart.com/fasczo-man-care-wellness-energy-capsule-men-excellent-rejuvenating-restors-power/p/itm14471304a69fc?pid=AYDHFS4ERZHZYRGZ&lid=LSTAYDHFS4ERZHZYRGZTDLOHQ&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_21&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDHFS4ERZHZYRGZ.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,"Advance Wellness Energy Capsule For Men "" Excellent Rej...",801,https://www.flipkart.com/fasczo-advance-wellness-energy-capsule-men-excellent-rejuvenating-strength/p/itmb947b60e69b7f?pid=AYDHFZFYZFG7NSFA&lid=LSTAYDHFZFYZFG7NSFAMN5NIZ&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_22&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDHFZFYZFG7NSFA.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Men Herbal Capsule Helps To Improve Men Immunity - Extr...,164,https://www.flipkart.com/speczo-men-herbal-capsule-helps-improve-immunity-extra-excitement-passion/p/itm0d3f7ba51f980?pid=AYDGWT8HF8RHG2HM&lid=LSTAYDGWT8HF8RHG2HMJW4FGY&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_23&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDGWT8HF8RHG2HM.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Men's Care Capsule For Men | Improves Daily Health & We...,751,https://www.flipkart.com/ikotal-men-s-care-capsule-men-improves-daily-health-wellness-better-energy/p/itmf8949e446dee3?pid=AYDGX2XZGR6ZCHUA&lid=LSTAYDGX2XZGR6ZCHUAX3RQKP&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_24&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDGX2XZGR6ZCHUA.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Men Advance Wellness Power Capsule For Men For Overall ...,873,https://www.flipkart.com/zpitol-men-advance-wellness-power-capsule-overall-cellular-health-immunity/p/itmd75030920df97?pid=AYDGYABVZZSGJZCZ&lid=LSTAYDGYABVZZSGJZCZ56RS2F&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_29&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDGYABVZZSGJZCZ.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Men Wellness Power Medicine For Men ` Good For Health `...,442,https://www.flipkart.com/speczo-men-wellness-power-medicine-good-health-restore-stamina/p/itm1e3a29ab024f0?pid=AYDGZSYPVFWSHJPN&lid=LSTAYDGZSYPVFWSHJPNFW5ZZU&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_27&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDGZSYPVFWSHJPN.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Mens Care Health Power Medicine For Men | Stay Active A...,243,https://www.flipkart.com/ibfen-mens-care-health-power-medicine-men-stay-active-all-day-effective-result/p/itm3e91cf85954b2?pid=AYDH26MPPMJAZZJQ&lid=LSTAYDH26MPPMJAZZJQU9AC7L&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_30&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDH26MPPMJAZZJQ.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Mens Care Health Power Medicine For Men | For Strength ...,450,https://www.flipkart.com/ibfen-mens-care-health-power-medicine-men-strength-stamina-stay-active/p/itm3e91cf85954b2?pid=AYDH26MKFTVZKXXB&lid=LSTAYDH26MKFTVZKXXB54XK2Y&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_31&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDH26MKFTVZKXXB.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Mens Care Health Power Capsule For Men - Stay Active Al...,215,https://www.flipkart.com/ibfen-mens-care-health-power-capsule-men-stay-active-all-day-effective/p/itmea1c001748c0d?pid=AYDH2N8PRZXMGXFX&lid=LSTAYDH2N8PRZXMGXFXHJHVBF&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_32&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.AYDH2N8PRZXMGXFX.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,"Nivea Men Creme, Dark Spot Reduction, Non Greasy Moistu...",284,https://www.flipkart.com/nivea-men-creme-dark-spot-reduction-non-greasy-moisturizer-face-cream-men-uv-protect/p/itmebda09a5c4779?pid=MSCEKVZY3HQV6DZ2&lid=LSTMSCEKVZY3HQV6DZ2WJLO3G&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_33&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.MSCEKVZY3HQV6DZ2.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Men Solid High Neck Wool Blend Black T-Shirt,171,https://www.flipkart.com/aru-fashion-solid-men-high-neck-black-t-shirt/p/itma631c9cb73e8a?pid=TSHH76FUNHYAZFH3&lid=LSTTSHH76FUNHYAZFH3N4KD07&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_34&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.TSHH76FUNHYAZFH3.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,"Men Casual, Ethnic, Evening/Party, Travel, Formal, Tren...",184,https://www.flipkart.com/dezire-crafts-men-casual-ethnic-evening-party-travel-formal-trendy-green-artificial-leather-wallet/p/itmdcca375b5de23?pid=WCWFTW88ZBEQXRVX&lid=LSTWCWFTW88ZBEQXRVXBWWIXX&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_35&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.WCWFTW88ZBEQXRVX.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Sunny Herbals Glamour Cream for Men,148,https://www.flipkart.com/sunny-herbals-glamour-cream-men/p/itmfab6b07a4aaf5?pid=FRNGFCRTDCYYVWE6&lid=LSTFRNGFCRTDCYYVWE648EFAF&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_36&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.FRNGFCRTDCYYVWE6.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Signature Eau de Parfum ICE 100 ml Eau de Parfum  -  10...,209,https://www.flipkart.com/set-wet-signature-eau-de-parfum-ice-100-ml/p/itm08e7f3180f99d?pid=PERGUTYCESVYQSUY&lid=LSTPERGUTYCESVYQSUYZERPZW&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_37&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.PERGUTYCESVYQSUY.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Garnier Men Acno Fight Pimple Clearing Brightening Mois...,174,https://www.flipkart.com/garnier-men-acno-fight-pimple-clearing-brightening-moisturizer-salicylic-acid/p/itmf579086b84c10?pid=MSCEJFSPH7RAGPKZ&lid=LSTMSCEJFSPH7RAGPKZLIQRLR&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_38&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.MSCEJFSPH7RAGPKZ.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,Instant Brightening and Freshness Face Wash,209,https://www.flipkart.com/smart-handsome-instant-brightening-freshness-face-wash/p/itmaa3040c621a97?pid=FCWGEH7UR7EPG2PP&lid=LSTFCWGEH7UR7EPG2PPXV8QI8&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_39&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.FCWGEH7UR7EPG2PP.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
men,"Men Formal, Casual, Evening/Party, Trendy Tan Artificia...",190,https://www.flipkart.com/sunshopping-men-formal-casual-evening-party-trendy-tan-artificial-leather-wallet/p/itm280fdb3312dde?pid=WCWGBMZ5BRZTR6GR&lid=LSTWCWGBMZ5BRZTR6GR1W4R2Q&marketplace=FLIPKART&q=men&store=search.flipkart.com&spotlightTagId=default_BestsellerId_reh%2F4d7%2Ftlx&srno=s_2_42&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.WCWGBMZ5BRZTR6GR.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Sporting Club EDP- SRK's Favorite Luxury Gift Pack (20m...,300,https://www.flipkart.com/denver-sporting-club-edp-srk-s-favorite-luxury-gift-pack-20ml-x-4-perfume-eau-de-parfum-80-ml/p/itm4b3b1cb81955c?pid=PERGT2SFBGGD8HWN&lid=LSTPERGT2SFBGGD8HWNCJQZBS&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_3_82&otracker=search&fm=organic&iid=en_ICb4XDgtMo4ejXxyXPuYTAPLuBDRf5GAovepubGRlX0PXe0Rxdq4aWUKRnuWbAnlzoD0_OfIDclh2T4G41LLYg%3D%3D&ppt=None&ppn=None&ssid=nbs5qr5vkw0000001767871251895&qH=d2fc17cc2feffa1d
men,"Men Casual, Trendy, Evening/Party Brown Artificial Leat...",219,https://www.flipkart.com/bullfinch-men-casual-trendy-evening-party-brown-artificial-leather-wallet/p/itm15587b3829818?pid=WCWGAYYRZYD6WKSF&lid=LSTWCWGAYYRZYD6WKSFRYDGCG&marketplace=FLIPKART&q=men&store=search.flipkart.com&spotlightTagId=default_BestsellerId_reh%2F4d7%2Ftlx&srno=s_2_43&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.WCWGAYYRZYD6WKSF.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,NOVA NHT 1041 USB Trimmer 60 min  Runtime 5 Length Sett...,499,https://www.flipkart.com/nova-nht-1041-usb-trimmer-60-min-runtime-5-length-settings/p/itmbf080aeaf00d1?pid=TMRGGGDEJM3HM4ZX&lid=LSTTMRGGGDEJM3HM4ZXXXDRJ6&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_44&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.TMRGGGDEJM3HM4ZX.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,"Styling Hair Gel for Men - Sport Extreme, Extreme Hold ...",127,https://www.flipkart.com/set-wet-styling-hair-gel-men-sport-extreme-extreme-hold-high-shine-no-alcohol/p/itm767017a260a82?pid=HSYDQF2BZXJDSMYY&lid=LSTHSYDQF2BZXJDSMYYJED0NS&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_45&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.HSYDQF2BZXJDSMYY.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Signature Eau de Parfum Fire 100 ml Eau de Parfum  -  1...,209,https://www.flipkart.com/set-wet-signature-eau-de-parfum-fire-100-ml/p/itm568fc0d572e51?pid=PERGUTXRFZAEKTMR&lid=LSTPERGUTXRFZAEKTMRI1WYTY&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_46&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.PERGUTXRFZAEKTMR.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,NOVA NHT 1056 Trimmer 180 min  Runtime 40 Length Settin...,749,https://www.flipkart.com/nova-nht-1056-trimmer-180-min-runtime-40-length-settings/p/itmb85dfc350ab93?pid=TMRGQ7BVZ2FHVBAY&lid=LSTTMRGQ7BVZ2FHVBAYZDTJSZ&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_47&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.TMRGQ7BVZ2FHVBAY.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,NOVA NG 1152-05 USB Trimmer 60 min  Runtime 9 Length Se...,999,https://www.flipkart.com/nova-ng-1152-05-usb-trimmer-60-min-runtime-9-length-settings/p/itm2e5ea251d7295?pid=TMRGYNKTTECWDMY6&lid=LSTTMRGYNKTTECWDMY6RAURXU&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_48&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.TMRGYNKTTECWDMY6.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,NOVA NHT 1132 Trimmer 150 min  Runtime 24 Length Settin...,699,https://www.flipkart.com/nova-nht-1132-trimmer-150-min-runtime-24-length-settings/p/itmb709c5d41f3df?pid=TMRGYDP8JWKGGHTH&lid=LSTTMRGYDP8JWKGGHTHREJH7E&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_49&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.TMRGYDP8JWKGGHTH.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,VGR V-118 Professional Hair Clipper with LED Display Tr...,1499,https://www.flipkart.com/vgr-v-118-professional-hair-clipper-led-display-trimmer-200-min-runtime-6-length-settings/p/itm6b081d15cd0a4?pid=TMRGQRG7JWAKNTZ9&lid=LSTTMRGQRG7JWAKNTZ9BPHDXF&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_50&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.TMRGQRG7JWAKNTZ9.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,NOVA NHT 1133 Trimmer 150 min  Runtime 24 Length Settin...,699,https://www.flipkart.com/nova-nht-1133-trimmer-150-min-runtime-24-length-settings/p/itmbeecc92f2ab57?pid=TMRGYDP9PGAFC7ZX&lid=LSTTMRGYDP9PGAFC7ZXRQRPI8&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_53&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.TMRGYDP9PGAFC7ZX.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Men Solid Round Neck Pure Cotton White T-Shirt,206,https://www.flipkart.com/cotton-mens-tshirt-solid-men-round-neck-white-t-shirt/p/itmf5hmhqbhzhmyy?pid=TSHH33RG7Q7TDFFF&lid=LSTTSHH33RG7Q7TDFFFNDLYWD&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_55&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.TSHH33RG7Q7TDFFF.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,4 x Faster Beard Growth with 100% Natural Hair Oil,111,https://www.flipkart.com/dened-4-x-faster-beard-growth-100-natural-hair-oil/p/itm12a7efbab7792?pid=HOLGHHBFM2KJC7TA&lid=LSTHOLGHHBFM2KJC7TAIQXMI6&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_56&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.HOLGHHBFM2KJC7TA.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,"All In One with Cooling Menthol, Fight Acne & Pimple, 1...",239,https://www.flipkart.com/nivea-men-all-one-cooling-menthol-fight-acne-pimple-10-multi-effect-pump-face-wash/p/itm979c20ec3d021?pid=FCWETYCFRJJGVZ39&lid=LSTFCWETYCFRJJGVZ39MHCADT&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_59&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.FCWETYCFRJJGVZ39.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,AM/PM Gift Set 4x20 ml Premium Scent with Long Lasting ...,404,https://www.flipkart.com/set-wet-am-pm-gift-4x20-ml-premium-scent-long-lasting-fragrance-perfume-eau-de-parfum-80/p/itm64ffa6cd31660?pid=PERH3S9KW9SUHXUQ&lid=LSTPERH3S9KW9SUHXUQIJ48F4&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_60&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.PERH3S9KW9SUHXUQ.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,"Men Casual, Formal Brown Genuine Leather Wallet - Regul...",383,https://www.flipkart.com/urban-forest-men-casual-formal-brown-genuine-leather-wallet/p/itmf3zeeycuxc4a8?pid=WCWE8JMHAJK4UZRT&lid=LSTWCWE8JMHAJK4UZRTQJVPNB&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_62&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.WCWE8JMHAJK4UZRT.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Testo Power Energy Supplement for Men Herbal Supplement...,399,https://www.flipkart.com/formen-testo-power-energy-supplement-men-herbal-strength/p/itm075bd8ca68a3f?pid=AYDHDGY7PYHMMGHH&lid=LSTAYDHDGY7PYHMMGHHXYZCSS&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_64&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.AYDHDGY7PYHMMGHH.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Men Brief,75,https://www.flipkart.com/jicks-men-brief/p/itmf84f9118f307b?pid=BRFH79VYHG4WVFQK&lid=LSTBRFH79VYHG4WVFQKN10EQK&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_66&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.BRFH79VYHG4WVFQK.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,"Dark Spot Reduction Cleanser Combo, with Vitamin C, AHA...",351,https://www.flipkart.com/nivea-men-dark-spot-reduction-cleanser-combo-vitamin-c-aha-even-tone-skin-face-wash/p/itm5c6ca860d7d34?pid=FCWF6YCPZGAXJHPK&lid=LSTFCWF6YCPZGAXJHPKV76XBB&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_67&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.FCWF6YCPZGAXJHPK.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,"Ayurvedic Ready Men shots for male wellness, Stamina, V...",191,https://www.flipkart.com/miss-me-ayurvedic-ready-men-shots-male-wellness-stamina-vitality-paan-flavour/p/itm1c0e8e51dd278?pid=AYDHGHZ3HCFHBACG&lid=LSTAYDHGHZ3HCFHBACGTVKKZC&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_68&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.AYDHGHZ3HCFHBACG.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,HorseFire Tablet for Men,3033,https://www.flipkart.com/r-ayurveda-horsefire-tablet-men/p/itm25ccf89f1a9ba?pid=AYDGWBF5WCDVYNSP&lid=LSTAYDGWBF5WCDVYNSPPQA1LH&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_69&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.AYDGWBF5WCDVYNSP.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Men Casual Brown Artificial Leather RFID  Wallet - Mini,214,https://www.flipkart.com/piraso-men-casual-brown-artificial-leather-wallet/p/itm0d2658eafafed?pid=WCWFXA34ZZ2YQ2MR&lid=LSTWCWFXA34ZZ2YQ2MRQVUMRE&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_72&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.WCWFXA34ZZ2YQ2MR.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,VEGA SmartOne Series S1 VHTH-30 Fully Waterproof Trimme...,947,https://www.flipkart.com/vega-smartone-series-s1-vhth-30-fully-waterproof-trimmer-120-min-runtime-40-length-settings/p/itm543116106e85c?pid=TMRGGVX6TFHRAMEH&lid=LSTTMRGGVX6TFHRAMEHGC1MEB&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_73&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.TMRGGVX6TFHRAMEH.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Black perfume Eau de Toilette  -  50 ml,233,https://www.flipkart.com/man-company-black-perfume-eau-de-toilette-50-ml/p/itm362a7d107d090?pid=PERFTY36CEY3UQY2&lid=LSTPERFTY36CEY3UQY2VL65FL&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_74&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.PERFTY36CEY3UQY2.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Ribbed Condom,178,https://www.flipkart.com/kamasutra-ribbed-condom/p/itm3bebeb4a539c3?pid=CDMEUD9MCGTUV6KT&lid=LSTCDMEUD9MCGTUV6KTRDJH8M&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_76&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.CDMEUD9MCGTUV6KT.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Power Medicine for Boost Vigour & Vitality 100% Ayurved...,205,https://www.flipkart.com/metaverse-power-medicine-boost-vigour-vitality-100-ayurvedic-capsule-men/p/itmf67e2d9bf7d55?pid=AYDGWDK2BQFNU5TW&lid=LSTAYDGWDK2BQFNU5TWGMJVLC&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_77&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.AYDGWDK2BQFNU5TW.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Styling Hair Gel for Men - Casually Cool for Medium Hol...,88,https://www.flipkart.com/set-wet-styling-hair-gel-men-casually-cool-medium-hold-high-shine-no-alcohol/p/itm8f39c5ebc0297?pid=HSYD9YWKRYHGAUHD&lid=LSTHSYD9YWKRYHGAUHD8FIQOR&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_78&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.HSYD9YWKRYHGAUHD.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Men Brown Genuine Leather Wallet,498,https://www.flipkart.com/urban-forest-men-brown-genuine-leather-wallet/p/itm6dce1f18b3482?pid=WCWGKGSBGVT83HBJ&lid=LSTWCWGKGSBGVT83HBJ1D8LI6&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_79&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.WCWGKGSBGVT83HBJ.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Combo of Drill + Challenge + Pump Long lasting Deodoran...,313,https://www.flipkart.com/man-steel-combo-drill-challenge-pump-long-lasting-deodorant-spray-men/p/itmffa751089a950?pid=DEOGPUYCPGWTMSHU&lid=LSTDEOGPUYCPGWTMSHUMCZFED&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_80&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.DEOGPUYCPGWTMSHU.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
men,Shilajit Gold | Premium Vitality | Ayurvedic Supplement...,328,https://www.flipkart.com/dabur-shilajit-gold-premium-vitality-ayurvedic-supplement-men-20-capsules/p/itm12f63f2d1ae4b?pid=VSLF8JFRH7ZVFHUT&lid=LSTVSLF8JFRH7ZVFHUTOCE5MV&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_3_81&otracker=search&fm=organic&iid=en_ICb4XDgtMo4ejXxyXPuYTAPLuBDRf5GAovepubGRlX3DqR3UPc7dnCg2tCEtO2VNNwOnrhJyVMZ_FwE_4QVmfvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=nbs5qr5vkw0000001767871251895&qH=d2fc17cc2feffa1d
men,One Plus OP 535 Pro Cordless Professional Hair Trimmer ...,640,https://www.flipkart.com/one-plus-op-535-pro-cordless-professional-hair-trimmer-stainless-steel-blade-waterproof-120-min-runtime-4-length-settings/p/itm1b239fec62faa?pid=TMRHHJ3CJGZCFGBZ&lid=LSTTMRHHJ3CJGZCFGBZRSEODM&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_3_85&otracker=search&fm=organic&iid=299c987c-5ea3-4b9f-ab65-b2dd9dad61f0.TMRHHJ3CJGZCFGBZ.SEARCH&ppt=None&ppn=None&ssid=nbs5qr5vkw0000001767871251895&qH=d2fc17cc2feffa1d
